Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.7480461779598409,0.9874257461887987,-0.003252662461617646,0.007762514708553187,-0.02519284295096836,1.6347084093966997,0.33900704773826945
0.7481034842776403,0.9874243220209115,-0.003158875635059252,0.007781682384294093,-0.024509976038584805,1.6384531299958696,0.3299346164536236
0.7481604971246593,0.9874229441269614,-0.0030653585944475144,0.0078002337151346045,-0.02382543385206314,1.6420926802989657,0.32082957004135076
0.7482172219451981,0.9874216120697278,-0.0029721105330869266,0.007818173958010535,-0.023139325575921802,1.6456266921930822,0.31169368557381594
0.7482736642900922,0.9874203254132481,-0.0028791303384997024,0.007835508380601925,-0.02245175838203416,1.649054848433033,0.30252871408825416
0.7483298297573315,0.9874190837246928,-0.0027864166893534774,0.0078522422354898,-0.02176283802940117,1.6523768776276775,0.29333638824977054
0.7483857239998734,0.9874178865745791,-0.00269396804258066,0.00786838075667826,-0.021072668667274478,1.6555925535227907,0.28411841943838795
0.7484413527299693,0.9874167335370853,-0.00260178262632586,0.007883929154747978,-0.020381352683218803,1.6587016939481785,0.274876495440286
0.7484967215203358,0.9874156241943813,-0.0025098587706056065,0.007898892557835133,-0.019688993102880744,1.6617041488110953,0.2656123123046994
0.7485518361467326,0.9874145581298455,-0.0024181943404036803,0.007913276102497332,-0.01899568925312331,1.6645998180390655,0.25632751612594334
0.7486067023735542,0.9874135349328955,-0.0023267870916344907,0.007927084867963499,-0.018301539344249964,1.6673886381647092,0.24702373731935692
0.7486613258236007,0.9874125542014432,-0.0022356348904048117,0.007940323842387539,-0.017606642078221973,1.6700705751112885,0.23770261201759096
0.7487157123702758,0.9874116155349655,-0.002144735060538546,0.007952998015770625,-0.01691109161369148,1.6726456426037486,0.22836571436420058
0.7487698677517974,0.9874107185418233,-0.0020540850283868053,0.00796511228058659,-0.016214982404795127,1.6751138816421387,0.21901462120697887
0.7488237977216959,0.9874098628366434,-0.00196368207399417,0.007976671466534881,-0.015518407251845895,1.6774753670445612,0.20965088580481628
