Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.34236066625894435,0.8490114120206685,0.15902619438224722,2.969954639300292e-25,0.2230681816771567,0.3707624271501006,-5.860419000792068e-25
0.34853602526977384,0.8503984948999421,0.16130189395228015,2.933609096130943e-25,0.22615734501774362,0.3662568761837438,-5.910557230461496e-25
0.35472173941102925,0.8518069175048781,0.16355339581008665,2.896895453962018e-25,0.22921582100675622,0.3617050436108055,-5.959730625843914e-25
0.36091823689468094,0.8532366524328493,0.16578047521815076,2.8598160736536385e-25,0.23224369769473238,0.35710754368221226,-6.007947776109282e-25
0.3671259486309956,0.8546876763445738,0.1679829047553282,2.822373215037962e-25,0.23524105268137158,0.3524649617652877,-6.05521725196786e-25
0.373345314098304,0.8561599712521795,0.17016045604024202,2.7845690028378493e-25,0.23820795510886,0.34777785061353306,-6.101547631334003e-25
0.37957677405018647,0.8576535227306958,0.1723128967767954,2.746405471992328e-25,0.24114446132882805,0.3430467364853893,-6.146947425589217e-25
0.3858207689364621,0.8591683193883913,0.1744399899416948,2.7078845797227644e-25,0.24405061350596746,0.3382721211380477,-6.191425054394731e-25
0.3920777411497049,0.8607043532494772,0.17654149429829163,2.6690081942233717e-25,0.24692644006134779,0.333454480920302,-6.23498884936908e-25
0.39834812498389816,0.8622616171017995,0.1786171608131657,2.6297781599530167e-25,0.24977195053188475,0.3285942753520665,-6.277646973929568e-25
0.40463235775920287,0.8638401070160521,0.1806667362238186,2.5901962317494117e-25,0.2525871402337179,0.32369193943994823,-6.319407492510432e-25
0.41093086633716713,0.8654398187657507,0.18268995844278152,2.550264162664326e-25,0.2553719837582338,0.31874789502961237,-6.3602782722515295e-25
0.4172440721063776,0.8670607487865001,0.18468655816397642,2.5099836768899655e-25,0.25812643697378035,0.3137625479086645,-6.400267013557853e-25
0.4235723921434463,0.8687028942197037,0.186656259149696,2.4693564660345577e-25,0.2608504372449251,0.3087362877951797,-6.439381253221351e-25
